"CaseID","StandID","Year","Age","Tpa","BA","SDI","CCF","TopHt","QMD","MCuFt","SCuFt","SBdFt","RTpa","RMCuFt","RSCuFt","RSBdFt","ATBA","ATSDI","ATCCF","ATTopHt","ATQMD","PrdLen","Acc","Mort","MAI","ForTyp","SizeCls","StkCls","Stand_CN"
"314ea7f6-96b7-4089-a481-702c47a163eb","MBB_GROW",2030,69,2069,148,316,385,85,3.61764478683472,2623,1803,9149,0,0,0,0,148,316,385,85,3.61764478683472,5,52,35,38.0144920349121,503,1,1,"291609758489998"
"314ea7f6-96b7-4089-a481-702c47a163eb","MBB_GROW",2035,74,1616,152,318,393,85,4.15512466430664,2707,2041,10355,0,0,0,0,152,318,393,85,4.15512466430664,5,65,29,36.5810813903809,503,1,1,"291609758489998"
"314ea7f6-96b7-4089-a481-702c47a163eb","MBB_GROW",2040,79,1335,156,317,396,86,4.62497329711914,2890,2180,11446,0,0,0,0,156,317,396,86,4.62497329711914,5,77,25,36.5822792053223,503,1,1,"291609758489998"
"314ea7f6-96b7-4089-a481-702c47a163eb","MBB_GROW",2045,84,1153,160,316,393,86,5.04670143127441,3147,2351,12422,0,0,0,0,160,316,393,86,5.04670143127441,0,0,0,37.4642868041992,801,1,1,"291609758489998"
"21915393-6306-4fd2-a4d4-ff985d8973d4","MBB_GROW",2017,66,258,88,144,155,74,7.88696336746216,2063,1378,7656,0,0,0,0,88,144,155,74,7.88696336746216,5,55,71,31.2575759887695,801,1,2,"433077630489998"
"21915393-6306-4fd2-a4d4-ff985d8973d4","MBB_GROW",2022,71,234,83,137,144,74,8.08857822418213,1983,1397,7871,0,0,0,0,83,137,144,74,8.08857822418213,5,54,6,27.9295768737793,805,1,2,"433077630489998"
"21915393-6306-4fd2-a4d4-ff985d8973d4","MBB_GROW",2027,76,227,93,151,156,76,8.65096282958984,2226,1573,8992,0,0,0,0,93,151,156,76,8.65096282958984,5,60,6,29.2894744873047,805,1,2,"433077630489998"
"21915393-6306-4fd2-a4d4-ff985d8973d4","MBB_GROW",2032,81,221,104,168,173,78,9.27839279174805,2495,1913,10943,0,0,0,0,104,168,173,78,9.27839279174805,5,78,7,30.80246925354,805,1,2,"433077630489998"
"21915393-6306-4fd2-a4d4-ff985d8973d4","MBB_GROW",2037,86,215,115,183,186,80,9.89021587371826,2850,2228,12769,0,0,0,0,115,183,186,80,9.89021587371826,5,81,9,33.139533996582,805,1,2,"433077630489998"
"21915393-6306-4fd2-a4d4-ff985d8973d4","MBB_GROW",2042,91,209,124,196,196,82,10.4421892166138,3213,2459,14007,0,0,0,0,124,196,196,82,10.4421892166138,5,86,4,35.3076934814453,805,1,1,"433077630489998"
"21915393-6306-4fd2-a4d4-ff985d8973d4","MBB_GROW",2047,96,206,135,211,209,84,10.9726781845093,3621,2704,15879,0,0,0,0,135,211,209,84,10.9726781845093,0,0,0,37.71875,805,1,1,"433077630489998"
"0395dbb7-90e9-4097-8095-80cebb303cd1","MBB_GROW",2019,61,3600,111,193,236,80,2.38078427314758,2626,1830,10194,0,0,0,0,111,193,236,80,2.38078427314758,5,35,251,43.0491790771484,520,1,2,"495155336126144"
"0395dbb7-90e9-4097-8095-80cebb303cd1","MBB_GROW",2024,66,1763,66,128,136,78,2.61814832687378,1549,1099,5778,0,0,0,0,66,128,136,78,2.61814832687378,5,43,40,23.4696960449219,503,1,3,"495155336126144"
"0395dbb7-90e9-4097-8095-80cebb303cd1","MBB_GROW",2029,71,1518,76,162,174,79,3.0206298828125,1565,1117,5848,0,0,0,0,76,162,174,79,3.0206298828125,5,44,14,22.0422534942627,503,1,3,"495155336126144"
"0395dbb7-90e9-4097-8095-80cebb303cd1","MBB_GROW",2034,76,1387,91,200,227,81,3.47376084327698,1711,1237,6733,0,0,0,0,91,200,227,81,3.47376084327698,5,46,10,22.5131587982178,503,1,2,"495155336126144"
"0395dbb7-90e9-4097-8095-80cebb303cd1","MBB_GROW",2039,81,1272,107,233,276,82,3.9351077079773,1890,1458,7940,0,0,0,0,107,233,276,82,3.9351077079773,5,39,7,23.3333339691162,503,1,2,"495155336126144"
"0395dbb7-90e9-4097-8095-80cebb303cd1","MBB_GROW",2044,86,1193,121,258,312,84,4.30840444564819,2049,1591,8932,0,0,0,0,121,258,312,84,4.30840444564819,5,42,7,23.8255805969238,801,1,2,"495155336126144"
"0395dbb7-90e9-4097-8095-80cebb303cd1","MBB_GROW",2049,91,1123,135,282,344,85,4.69149303436279,2225,1742,9758,0,0,0,0,135,282,344,85,4.69149303436279,0,0,0,24.4505500793457,801,1,1,"495155336126144"
"aa6eb168-f7a4-42ac-85e3-2272a069e550","MBB_GROW",2019,75,1515,55,105,139,83,2.57085728645325,1321,686,3842,0,0,0,0,55,105,139,83,2.57085728645325,5,18,168,17.6133327484131,997,1,3,"495155347126144"
"aa6eb168-f7a4-42ac-85e3-2272a069e550","MBB_GROW",2024,80,619,28,63,79,74,2.89971137046814,571,112,627,0,0,0,0,28,63,79,74,2.89971137046814,5,17,28,7.13749980926514,997,2,3,"495155347126144"
"aa6eb168-f7a4-42ac-85e3-2272a069e550","MBB_GROW",2029,85,474,30,70,85,75,3.41195154190063,519,129,603,0,0,0,0,30,70,85,75,3.41195154190063,5,21,5,6.10588216781616,801,3,3,"495155347126144"
"aa6eb168-f7a4-42ac-85e3-2272a069e550","MBB_GROW",2034,90,442,37,85,105,78,3.91483330726624,599,136,646,0,0,0,0,37,85,105,78,3.91483330726624,5,23,1,6.65555572509766,801,3,3,"495155347126144"
"aa6eb168-f7a4-42ac-85e3-2272a069e550","MBB_GROW",2039,95,427,45,101,126,81,4.3879919052124,708,275,1301,0,0,0,0,45,101,126,81,4.3879919052124,5,24,1,7.45263147354126,801,3,3,"495155347126144"
"aa6eb168-f7a4-42ac-85e3-2272a069e550","MBB_GROW",2044,100,415,52,115,145,84,4.79544353485107,824,423,1897,0,0,0,0,52,115,145,84,4.79544353485107,5,28,1,8.23999977111816,801,1,3,"495155347126144"
"aa6eb168-f7a4-42ac-85e3-2272a069e550","MBB_GROW",2049,105,404,61,131,169,86,5.27363300323486,959,482,2327,0,0,0,0,61,131,169,86,5.27363300323486,0,0,0,9.13333320617676,801,1,3,"495155347126144"
"332290c9-657d-47a5-a10c-4ba5fc26a6fb","MBB_GROW",2019,75,2139,117,183,199,92,3.16029453277588,3479,2695,14730,0,0,0,0,117,183,199,92,3.16029453277588,5,16,521,46.3866653442383,997,1,2,"495155369126144"
"332290c9-657d-47a5-a10c-4ba5fc26a6fb","MBB_GROW",2024,80,1028,37,71,77,70,2.578449010849,954,679,3672,0,0,0,0,37,71,77,70,2.578449010849,5,20,86,11.9250001907349,997,1,4,"495155369126144"
"332290c9-657d-47a5-a10c-4ba5fc26a6fb","MBB_GROW",2029,85,841,33,76,85,61,2.6930980682373,626,390,2149,0,0,0,0,33,76,85,61,2.6930980682373,5,18,15,7.36470603942871,801,3,3,"495155369126144"
"332290c9-657d-47a5-a10c-4ba5fc26a6fb","MBB_GROW",2034,90,797,44,103,120,63,3.17434620857239,642,468,2491,0,0,0,0,44,103,120,63,3.17434620857239,5,18,3,7.13333320617676,801,3,3,"495155369126144"
"332290c9-657d-47a5-a10c-4ba5fc26a6fb","MBB_GROW",2039,95,774,56,130,154,65,3.64158010482788,717,498,2619,0,0,0,0,56,130,154,65,3.64158010482788,5,70,1,7.54736852645874,801,3,2,"495155369126144"
"332290c9-657d-47a5-a10c-4ba5fc26a6fb","MBB_GROW",2044,100,755,70,159,191,69,4.12466335296631,1060,553,3033,0,0,0,0,70,159,191,69,4.12466335296631,5,53,1,10.6000003814697,801,3,2,"495155369126144"
"332290c9-657d-47a5-a10c-4ba5fc26a6fb","MBB_GROW",2049,105,737,86,190,225,72,4.62747859954834,1321,821,4339,0,0,0,0,86,190,225,72,4.62747859954834,0,0,0,12.5809526443481,801,2,2,"495155369126144"
"1e2b892a-5930-4813-825e-fdf2f3aef71e","MBB_GROW",2017,65,4029,128,241,267,77,2.41650581359863,2617,1124,5166,0,0,0,0,128,241,267,77,2.41650581359863,5,70,18,40.2615394592285,706,2,1,"433077406489998"
"1e2b892a-5930-4813-825e-fdf2f3aef71e","MBB_GROW",2022,70,2238,134,257,271,78,3.31520867347717,2877,1231,5826,0,0,0,0,134,257,271,78,3.31520867347717,5,72,20,41.0999984741211,706,1,1,"433077406489998"
"1e2b892a-5930-4813-825e-fdf2f3aef71e","MBB_GROW",2027,75,1997,156,314,335,78,3.7846987247467,3137,1700,8043,0,0,0,0,156,314,335,78,3.7846987247467,5,72,60,41.8266677856445,706,1,1,"433077406489998"
"1e2b892a-5930-4813-825e-fdf2f3aef71e","MBB_GROW",2032,80,1386,159,314,341,78,4.58889865875244,3200,2196,10656,0,0,0,0,159,314,341,78,4.58889865875244,5,83,41,40,801,1,1,"433077406489998"
"1e2b892a-5930-4813-825e-fdf2f3aef71e","MBB_GROW",2037,85,1103,166,319,351,82,5.26086330413818,3405,2462,12072,0,0,0,0,166,319,351,82,5.26086330413818,5,77,52,40.0588226318359,801,1,1,"433077406489998"
"1e2b892a-5930-4813-825e-fdf2f3aef71e","MBB_GROW",2042,90,855,169,312,343,82,6.01209545135498,3531,2722,13676,0,0,0,0,169,312,343,82,6.01209545135498,5,68,48,39.2333335876465,801,1,1,"433077406489998"
"1e2b892a-5930-4813-825e-fdf2f3aef71e","MBB_GROW",2047,95,692,168,302,329,84,6.67655086517334,3634,2876,14628,0,0,0,0,168,302,329,84,6.67655086517334,0,0,0,38.2526321411133,801,1,1,"433077406489998"
"5781fa24-d658-4d30-bf9f-5ea03479c56f","MBB_GROW",2020,50,1668,93,165,163,94,3.19654703140259,2696,1637,7728,0,0,0,0,93,165,163,94,3.19654703140259,5,110,7,53.9199981689453,805,1,2,"657096828126144"
"5781fa24-d658-4d30-bf9f-5ea03479c56f","MBB_GROW",2025,55,1171,114,211,200,96,4.23040533065796,3213,1830,9114,0,0,0,0,114,211,200,96,4.23040533065796,5,108,16,58.4181823730469,805,1,2,"657096828126144"
"5781fa24-d658-4d30-bf9f-5ea03479c56f","MBB_GROW",2030,60,1083,138,263,248,98,4.84029531478882,3673,2150,10752,0,0,0,0,138,263,248,98,4.84029531478882,5,103,17,61.216667175293,805,1,1,"657096828126144"
"5781fa24-d658-4d30-bf9f-5ea03479c56f","MBB_GROW",2035,65,1006,159,302,287,100,5.38956499099731,4102,2565,12897,0,0,0,0,159,302,287,100,5.38956499099731,5,100,13,63.1076927185059,805,1,1,"657096828126144"
"5781fa24-d658-4d30-bf9f-5ea03479c56f","MBB_GROW",2040,70,956,177,330,314,101,5.82407093048096,4538,2960,15498,0,0,0,0,177,330,314,101,5.82407093048096,5,87,10,64.8285751342773,805,1,1,"657096828126144"
"5781fa24-d658-4d30-bf9f-5ea03479c56f","MBB_GROW",2045,75,921,191,351,335,102,6.16647911071777,4921,3577,18536,0,0,0,0,191,351,335,102,6.16647911071777,5,89,39,65.6133346557617,805,1,1,"657096828126144"
"5781fa24-d658-4d30-bf9f-5ea03479c56f","MBB_GROW",2050,80,807,194,347,331,104,6.63766956329346,5172,3965,20946,0,0,0,0,194,347,331,104,6.63766956329346,0,0,0,64.6500015258789,805,1,1,"657096828126144"
"71fb96ff-e293-442e-b9eb-fb4dd2fcea53","MBB_GROW",2020,65,6420,66,145,163,70,1.3717577457428,1036,241,1225,0,0,0,0,66,145,163,70,1.3717577457428,5,75,11,15.9384613037109,801,2,3,"657096860126144"
"71fb96ff-e293-442e-b9eb-fb4dd2fcea53","MBB_GROW",2025,70,3499,89,213,229,70,2.15639185905457,1355,373,1796,0,0,0,0,89,213,229,70,2.15639185905457,5,75,12,19.3571434020996,801,2,2,"657096860126144"
"71fb96ff-e293-442e-b9eb-fb4dd2fcea53","MBB_GROW",2030,75,2653,125,309,366,76,2.94064903259277,1669,522,2498,0,0,0,0,125,309,366,76,2.94064903259277,5,68,18,22.2533340454102,801,2,2,"657096860126144"
"71fb96ff-e293-442e-b9eb-fb4dd2fcea53","MBB_GROW",2035,80,1721,134,310,387,80,3.77414059638977,1917,641,3128,0,0,0,0,134,310,387,80,3.77414059638977,5,74,16,23.9624996185303,801,2,1,"657096860126144"
"71fb96ff-e293-442e-b9eb-fb4dd2fcea53","MBB_GROW",2040,85,1251,140,306,386,82,4.52294778823853,2206,898,4231,0,0,0,0,140,306,386,82,4.52294778823853,5,69,15,25.9529418945312,801,2,1,"657096860126144"
"71fb96ff-e293-442e-b9eb-fb4dd2fcea53","MBB_GROW",2045,90,992,145,303,386,85,5.16905736923218,2477,1108,5253,0,0,0,0,145,303,386,85,5.16905736923218,5,86,13,27.5222225189209,801,2,1,"657096860126144"
"71fb96ff-e293-442e-b9eb-fb4dd2fcea53","MBB_GROW",2050,95,830,149,301,382,89,5.73096704483032,2838,1316,6426,0,0,0,0,149,301,382,89,5.73096704483032,0,0,0,29.8736839294434,801,1,1,"657096860126144"
"285a2b72-4583-4feb-8209-0f06b7d36ea8","MBB_GROW",2019,72,7200,122,230,234,92,1.76508617401123,3123,1898,8934,0,0,0,0,122,230,234,92,1.76508617401123,5,44,303,43.375,503,1,2,"657096862126144"
"285a2b72-4583-4feb-8209-0f06b7d36ea8","MBB_GROW",2024,77,4744,89,213,197,97,1.85321009159088,1824,1073,5417,0,0,0,0,89,213,197,97,1.85321009159088,5,36,71,23.6883125305176,503,1,2,"657096862126144"
"285a2b72-4583-4feb-8209-0f06b7d36ea8","MBB_GROW",2029,82,3498,112,293,308,96,2.42467904090881,1652,1103,5587,0,0,0,0,112,293,308,96,2.42467904090881,5,27,35,20.1463413238525,503,1,2,"657096862126144"
"285a2b72-4583-4feb-8209-0f06b7d36ea8","MBB_GROW",2034,87,2394,122,309,359,95,3.05552506446838,1613,1100,5700,0,0,0,0,122,309,359,95,3.05552506446838,5,39,26,18.5402297973633,801,3,2,"657096862126144"
"285a2b72-4583-4feb-8209-0f06b7d36ea8","MBB_GROW",2039,92,1774,128,311,380,95,3.64268183708191,1679,1256,6514,0,0,0,0,128,311,380,95,3.64268183708191,5,51,27,18.25,801,3,2,"657096862126144"
"285a2b72-4583-4feb-8209-0f06b7d36ea8","MBB_GROW",2044,97,1372,134,311,376,95,4.23528623580933,1798,1322,7078,0,0,0,0,134,311,376,95,4.23528623580933,5,66,17,18.5360832214355,801,3,2,"657096862126144"
"285a2b72-4583-4feb-8209-0f06b7d36ea8","MBB_GROW",2049,102,1204,142,318,381,96,4.64936065673828,2040,1444,7924,0,0,0,0,142,318,381,96,4.64936065673828,0,0,0,20,801,3,1,"657096862126144"
"621f389c-167d-4b6a-b308-5f15edc49641","MBB_GROW",2021,50,5289,105,184,205,84,1.90773868560791,2627,2036,10614,0,0,0,0,105,184,205,84,1.90773868560791,5,24,312,52.5400009155273,503,1,2,"657096938126144"
"621f389c-167d-4b6a-b308-5f15edc49641","MBB_GROW",2026,55,2493,59,129,135,73,2.0880880355835,1184,966,4821,0,0,0,0,59,129,135,73,2.0880880355835,5,26,53,21.5272731781006,503,1,3,"657096938126144"
"621f389c-167d-4b6a-b308-5f15edc49641","MBB_GROW",2031,60,2040,72,174,197,69,2.53496670722961,1047,872,4584,0,0,0,0,72,174,197,69,2.53496670722961,5,41,12,17.4500007629395,503,1,3,"657096938126144"
"621f389c-167d-4b6a-b308-5f15edc49641","MBB_GROW",2036,65,1839,88,217,262,68,2.96252751350403,1192,912,4775,0,0,0,0,88,217,262,68,2.96252751350403,5,23,5,18.3384609222412,503,1,3,"657096938126144"
"621f389c-167d-4b6a-b308-5f15edc49641","MBB_GROW",2041,70,1713,103,251,318,68,3.31969738006592,1278,977,5173,0,0,0,0,103,251,318,68,3.31969738006592,5,36,3,18.2571430206299,503,1,2,"657096938126144"
"621f389c-167d-4b6a-b308-5f15edc49641","MBB_GROW",2046,75,1622,118,280,365,69,3.64769458770752,1443,1115,6038,0,0,0,0,118,280,365,69,3.64769458770752,5,27,6,19.2399997711182,503,3,2,"657096938126144"
"621f389c-167d-4b6a-b308-5f15edc49641","MBB_GROW",2051,80,1494,128,298,396,69,3.96896600723267,1551,1193,6597,0,0,0,0,128,298,396,69,3.96896600723267,0,0,0,19.3875007629395,503,3,2,"657096938126144"
"13b91406-b62c-4409-8543-5260ed264856","MBB_GROW",2020,65,2577,77,153,167,82,2.33674645423889,1429,960,4386,0,0,0,0,77,153,167,82,2.33674645423889,5,105,2,21.9846153259277,801,1,2,"657096813126144"
"13b91406-b62c-4409-8543-5260ed264856","MBB_GROW",2025,70,1174,99,194,207,84,3.9293327331543,1942,1238,6049,0,0,0,0,99,194,207,84,3.9293327331543,5,133,5,27.7428569793701,801,1,2,"657096813126144"
"13b91406-b62c-4409-8543-5260ed264856","MBB_GROW",2030,75,1064,127,248,262,86,4.67042398452759,2581,1697,8458,0,0,0,0,127,248,262,86,4.67042398452759,5,154,7,34.4133338928223,801,1,1,"657096813126144"
"13b91406-b62c-4409-8543-5260ed264856","MBB_GROW",2035,80,969,159,302,320,89,5.47960901260376,3317,2196,10998,0,0,0,0,159,302,320,89,5.47960901260376,5,156,39,41.4625015258789,801,1,1,"657096813126144"
"13b91406-b62c-4409-8543-5260ed264856","MBB_GROW",2040,85,621,169,298,314,91,7.06044912338257,3904,2692,14221,0,0,0,0,169,298,314,91,7.06044912338257,5,151,68,45.9294128417969,801,1,1,"657096813126144"
"13b91406-b62c-4409-8543-5260ed264856","MBB_GROW",2045,90,344,168,276,285,92,9.47695159912109,4316,3034,16879,0,0,0,0,168,276,285,92,9.47695159912109,5,140,81,47.9555549621582,801,1,1,"657096813126144"
"13b91406-b62c-4409-8543-5260ed264856","MBB_GROW",2050,95,228,168,262,266,93,11.6218376159668,4616,3246,18565,0,0,0,0,168,262,266,93,11.6218376159668,0,0,0,48.5894737243652,801,1,1,"657096813126144"
"6a6522bf-5336-4ad6-b6a8-15785e9812ca","MBB_GROW",2021,55,1419,81,149,157,81,3.23321485519409,1939,728,3288,0,0,0,0,81,149,157,81,3.23321485519409,5,78,2,35.2545471191406,801,2,2,"749041327290487"
"6a6522bf-5336-4ad6-b6a8-15785e9812ca","MBB_GROW",2026,60,1168,99,188,192,82,3.93382000923157,2322,1104,5037,0,0,0,0,99,188,192,82,3.93382000923157,5,84,7,38.7000007629395,801,1,2,"749041327290487"
"6a6522bf-5336-4ad6-b6a8-15785e9812ca","MBB_GROW",2031,65,1067,124,245,249,83,4.60895776748657,2706,1689,7854,0,0,0,0,124,245,249,83,4.60895776748657,5,92,6,41.6307678222656,801,1,2,"749041327290487"
"6a6522bf-5336-4ad6-b6a8-15785e9812ca","MBB_GROW",2036,70,998,147,289,300,84,5.20300054550171,3138,2002,9692,0,0,0,0,147,289,300,84,5.20300054550171,5,93,6,44.8285713195801,801,1,1,"749041327290487"
"6a6522bf-5336-4ad6-b6a8-15785e9812ca","MBB_GROW",2041,75,940,168,322,339,85,5.71777772903442,3576,2311,11425,0,0,0,0,168,322,339,85,5.71777772903442,5,79,28,47.6800003051758,801,1,1,"749041327290487"
"6a6522bf-5336-4ad6-b6a8-15785e9812ca","MBB_GROW",2046,80,730,171,314,332,87,6.54349231719971,3831,2735,13491,0,0,0,0,171,314,332,87,6.54349231719971,5,89,32,47.8875007629395,801,1,1,"749041327290487"
"6a6522bf-5336-4ad6-b6a8-15785e9812ca","MBB_GROW",2051,85,565,170,302,318,89,7.43810510635376,4115,3124,15931,0,0,0,0,170,302,318,89,7.43810510635376,0,0,0,48.4117660522461,801,1,1,"749041327290487"
"18ae30f3-3dc2-4a6d-85a0-66b3fc4127f2","MBB_GROW",2017,71,4083,145,234,259,98,2.55001544952393,4171,3483,19212,0,0,0,0,145,234,259,98,2.55001544952393,5,103,79,58.7464790344238,801,1,1,"433077683489998"
"18ae30f3-3dc2-4a6d-85a0-66b3fc4127f2","MBB_GROW",2022,76,2442,152,257,276,99,3.37259483337402,4291,3603,20313,0,0,0,0,152,257,276,99,3.37259483337402,5,89,52,56.4605255126953,801,1,1,"433077683489998"
"18ae30f3-3dc2-4a6d-85a0-66b3fc4127f2","MBB_GROW",2027,81,1891,172,316,364,101,4.08608436584473,4475,3785,21747,0,0,0,0,172,316,364,101,4.08608436584473,5,93,85,55.2469139099121,801,1,1,"433077683489998"
"18ae30f3-3dc2-4a6d-85a0-66b3fc4127f2","MBB_GROW",2032,86,1204,173,309,364,102,5.12774705886841,4519,3807,22539,0,0,0,0,173,309,364,102,5.12774705886841,5,99,71,52.5465126037598,801,1,1,"433077683489998"
"18ae30f3-3dc2-4a6d-85a0-66b3fc4127f2","MBB_GROW",2037,91,827,171,292,341,103,6.16706037521362,4656,4061,24124,0,0,0,0,171,292,341,103,6.16706037521362,5,70,51,51.1648368835449,801,1,1,"433077683489998"
"18ae30f3-3dc2-4a6d-85a0-66b3fc4127f2","MBB_GROW",2042,96,643,171,282,324,104,6.97904968261719,4747,4233,25230,0,0,0,0,171,282,324,104,6.97904968261719,5,81,52,49.4479179382324,801,1,1,"433077683489998"
"18ae30f3-3dc2-4a6d-85a0-66b3fc4127f2","MBB_GROW",2047,101,506,170,270,303,104,7.85011100769043,4894,4393,27012,0,0,0,0,170,270,303,104,7.85011100769043,0,0,0,48.4554443359375,801,1,1,"433077683489998"
"42561e0e-728c-478c-b31f-7dd98047f8bd","MBB_GROW",2017,59,10107,122,235,268,90,1.4881763458252,2751,1700,8442,0,0,0,0,122,235,268,90,1.4881763458252,5,66,9,46.6271171569824,801,1,1,"433077373489998"
"42561e0e-728c-478c-b31f-7dd98047f8bd","MBB_GROW",2022,64,5802,132,270,296,91,2.03950572013855,3037,1902,9540,0,0,0,0,132,270,296,91,2.03950572013855,5,53,35,47.453125,801,1,1,"433077373489998"
"42561e0e-728c-478c-b31f-7dd98047f8bd","MBB_GROW",2027,69,3999,146,318,361,92,2.58868312835693,3124,2087,10556,0,0,0,0,146,318,361,92,2.58868312835693,5,57,48,45.2753639221191,801,1,1,"433077373489998"
"42561e0e-728c-478c-b31f-7dd98047f8bd","MBB_GROW",2032,74,2391,147,308,362,93,3.35507583618164,3170,2235,11440,0,0,0,0,147,308,362,93,3.35507583618164,5,63,26,42.8378372192383,801,1,1,"433077373489998"
"42561e0e-728c-478c-b31f-7dd98047f8bd","MBB_GROW",2037,79,1852,151,308,368,94,3.86832332611084,3357,2361,12645,0,0,0,0,151,308,368,94,3.86832332611084,5,55,24,42.4936714172363,801,1,1,"433077373489998"
"42561e0e-728c-478c-b31f-7dd98047f8bd","MBB_GROW",2042,84,1500,154,305,366,94,4.33824300765991,3512,2565,13581,0,0,0,0,154,305,366,94,4.33824300765991,5,50,21,41.8095245361328,801,1,1,"433077373489998"
"42561e0e-728c-478c-b31f-7dd98047f8bd","MBB_GROW",2047,89,1264,157,304,365,95,4.77230262756348,3659,2761,14647,0,0,0,0,157,304,365,95,4.77230262756348,0,0,0,41.1123580932617,801,1,1,"433077373489998"
"78cf8398-2938-4af9-bec5-4d43c6dd4866","MBB_GROW",2017,67,2574,113,195,189,89,2.83615517616272,3182,1610,7830,0,0,0,0,113,195,189,89,2.83615517616272,5,58,10,47.4925384521484,801,1,2,"433077376489998"
"78cf8398-2938-4af9-bec5-4d43c6dd4866","MBB_GROW",2022,72,1241,121,216,205,91,4.23251247406006,3422,1853,9208,0,0,0,0,121,216,205,91,4.23251247406006,5,66,28,47.5277786254883,805,1,1,"433077376489998"
"78cf8398-2938-4af9-bec5-4d43c6dd4866","MBB_GROW",2027,77,1092,137,257,257,92,4.78971910476685,3611,2109,10584,0,0,0,0,137,257,257,92,4.78971910476685,5,73,23,46.8961029052734,805,1,1,"433077376489998"
"78cf8398-2938-4af9-bec5-4d43c6dd4866","MBB_GROW",2032,82,982,153,291,311,94,5.34836626052856,3861,2295,11555,0,0,0,0,153,291,311,94,5.34836626052856,5,71,14,47.0853652954102,805,1,1,"433077376489998"
"78cf8398-2938-4af9-bec5-4d43c6dd4866","MBB_GROW",2037,87,921,168,318,352,95,5.7829647064209,4148,2905,14649,0,0,0,0,168,318,352,95,5.7829647064209,5,60,50,47.6781616210938,805,1,1,"433077376489998"
"78cf8398-2938-4af9-bec5-4d43c6dd4866","MBB_GROW",2042,92,722,167,307,347,97,6.50912427902222,4199,3107,16020,0,0,0,0,167,307,347,97,6.50912427902222,5,73,42,45.6413040161133,805,1,1,"433077376489998"
"78cf8398-2938-4af9-bec5-4d43c6dd4866","MBB_GROW",2047,97,589,165,293,330,98,7.17179012298584,4352,3306,17253,0,0,0,0,165,293,330,98,7.17179012298584,0,0,0,44.8659782409668,805,1,1,"433077376489998"
"befbb67d-d15e-47a5-9115-d371e0a52c28","MBB_GROW",2017,77,2238,148,236,244,93,3.4869921207428,4249,3236,17250,0,0,0,0,148,236,244,93,3.4869921207428,5,33,486,55.1818199157715,520,1,1,"433077383489998"
"befbb67d-d15e-47a5-9115-d371e0a52c28","MBB_GROW",2022,82,1894,80,154,157,83,2.7881715297699,1988,1233,6424,0,0,0,0,80,154,157,83,2.7881715297699,5,36,84,24.2439022064209,801,1,2,"433077383489998"
"befbb67d-d15e-47a5-9115-d371e0a52c28","MBB_GROW",2027,87,1782,91,206,222,86,3.0622227191925,1744,1055,5257,0,0,0,0,91,206,222,86,3.0622227191925,5,30,18,20.0459766387939,801,1,2,"433077383489998"
"befbb67d-d15e-47a5-9115-d371e0a52c28","MBB_GROW",2032,92,1614,108,251,290,89,3.50881767272949,1805,1160,5758,0,0,0,0,108,251,290,89,3.50881767272949,5,33,5,19.6195659637451,801,1,2,"433077383489998"
"befbb67d-d15e-47a5-9115-d371e0a52c28","MBB_GROW",2037,97,1507,125,287,347,91,3.89792609214783,1946,1249,6348,0,0,0,0,125,287,347,91,3.89792609214783,5,43,4,20.0618553161621,801,1,2,"433077383489998"
"befbb67d-d15e-47a5-9115-d371e0a52c28","MBB_GROW",2042,102,1380,138,310,386,94,4.27616739273071,2143,1453,7433,0,0,0,0,138,310,386,94,4.27616739273071,5,42,8,21.0098037719727,801,1,1,"433077383489998"
"befbb67d-d15e-47a5-9115-d371e0a52c28","MBB_GROW",2047,107,1159,138,302,380,97,4.677330493927,2312,1659,8488,0,0,0,0,138,302,380,97,4.677330493927,0,0,0,21.6074771881104,801,1,1,"433077383489998"
"a6947f1e-5d33-48e2-92df-723fe606252e","MBB_GROW",2017,62,2208,82,151,166,79,2.60525178909302,1877,953,4578,0,0,0,0,82,151,166,79,2.60525178909302,5,55,40,30.2741928100586,801,1,2,"433077581489998"
"a6947f1e-5d33-48e2-92df-723fe606252e","MBB_GROW",2022,67,1514,88,170,181,80,3.26355481147766,1952,1125,5510,0,0,0,0,88,170,181,80,3.26355481147766,5,81,3,29.1343288421631,801,1,2,"433077581489998"
"a6947f1e-5d33-48e2-92df-723fe606252e","MBB_GROW",2027,72,1450,109,220,233,82,3.71013331413269,2339,1423,7144,0,0,0,0,109,220,233,82,3.71013331413269,5,82,10,32.4861106872559,801,1,2,"433077581489998"
"a6947f1e-5d33-48e2-92df-723fe606252e","MBB_GROW",2032,77,1282,128,258,281,84,4.27172660827637,2700,1732,8628,0,0,0,0,128,258,281,84,4.27172660827637,5,85,6,35.0649337768555,801,1,1,"433077581489998"
"a6947f1e-5d33-48e2-92df-723fe606252e","MBB_GROW",2037,82,1196,146,292,324,87,4.73723411560059,3093,2065,10432,0,0,0,0,146,292,324,87,4.73723411560059,5,76,6,37.7195129394531,801,1,1,"433077581489998"
"a6947f1e-5d33-48e2-92df-723fe606252e","MBB_GROW",2042,87,1126,161,316,356,89,5.12349796295166,3446,2427,12495,0,0,0,0,161,316,356,89,5.12349796295166,5,70,13,39.6091957092285,801,1,1,"433077581489998"
